query_id,user_id,benchmark_tier,query_type,query_language,query_text,target_event_id,target_venue_id,target_name,target_trail_id,target_timestamp,target_category,target_city,cue_year,cue_month,cue_city,cue_category,cue_previous_event_id,cue_previous_place,cue_next_event_id,cue_next_place,is_high_memory_load
tokyo_72210_relational_after,72210,core,relational_after,dataset_native_mixed,Which Ramen Restaurant did I visit after バーガーキング (Burger King)?,2018_1357875__event_003,3582,家系ラーメン まるに家,2018_1357875,2018-01-19 10:24:00,Ramen Restaurant,Hachiōji,,,,Ramen Restaurant,2018_1357875__event_002,バーガーキング (Burger King),,,False
tokyo_72444_semantic,72444,core,semantic,dataset_native_mixed,Which Fast Food Restaurant did I visit in Higashimurayama?,2018_1361355__event_004,375,マクドナルド,2018_1361355,2017-11-19 07:09:00,Fast Food Restaurant,Higashimurayama,,,Higashimurayama,Fast Food Restaurant,,,,,False
tokyo_72444_temporal_spatial,72444,core,temporal_spatial,dataset_native_mixed,Which Train Station did I visit in Fussa in October 2017?,2018_1361348__event_002,4,昭島駅 (Akishima Sta.),2018_1361348,2017-10-08 13:19:00,Train Station,Fussa,2017,10,Fussa,Train Station,,,,,False
tokyo_72444_relational_after,72444,core,relational_after,dataset_native_mixed,Which Bus Station did I visit after マクドナルド?,2018_1361355__event_005,2571,東村山駅西口バス停,2018_1361355,2017-11-19 10:14:00,Bus Station,Higashimurayama,,,,Bus Station,2018_1361355__event_004,マクドナルド,,,False
tokyo_74188_semantic,74188,core,semantic,dataset_native_mixed,Which Shrine did I visit in Hachiōji?,2018_1388318__event_002,1432,子安神社,2018_1388318,2017-11-24 06:28:00,Shrine,Hachiōji,,,Hachiōji,Shrine,,,,,False
tokyo_74188_temporal_spatial,74188,core,temporal_spatial,dataset_native_mixed,Which Supermarket did I visit in Hachiōji in November 2017?,2018_1388319__event_003,1488,スーパーアルプス,2018_1388319,2017-11-26 10:31:00,Supermarket,Hachiōji,2017,11,Hachiōji,Supermarket,,,,,False
tokyo_74188_relational_after,74188,core,relational_after,dataset_native_mixed,Which Government Building did I visit after 羽村市役所?,2018_1388327__event_003,1637,瑞穂町役場,2018_1388327,2017-12-13 08:17:00,Government Building,Fussa,,,,Government Building,2018_1388327__event_002,羽村市役所,,,False
tokyo_74982_semantic,74982,core,semantic,dataset_native_mixed,Which Convenience Store did I visit in Higashimurayama?,2018_1402586__event_001,4006,ファミリーマート 花小金井四丁目店,2018_1402586,2018-07-21 05:16:00,Convenience Store,Higashimurayama,,,Higashimurayama,Convenience Store,,,,,False
tokyo_74982_temporal_spatial,74982,core,temporal_spatial,dataset_native_mixed,Which Steakhouse did I visit in Fussa in March 2018?,2018_1402556__event_002,4610,いきなり!ステーキ,2018_1402556,2018-03-21 11:25:00,Steakhouse,Fussa,2018,03,Fussa,Steakhouse,,,,,False
tokyo_74982_relational_after,74982,core,relational_after,dataset_native_mixed,Which Korean Restaurant did I visit after ロイヤルホスト?,2018_1402558__event_002,1450,煉火亭 東久留米店,2018_1402558,2018-03-25 09:23:00,Korean Restaurant,Higashimurayama,,,,Korean Restaurant,2018_1402558__event_001,ロイヤルホスト,,,False
tokyo_78286_semantic,78286,core,semantic,dataset_native_mixed,Which Convenience Store did I visit in Fussa?,2018_1453199__event_002,602,セブンイレブン 福生駅前東口店,2018_1453199,2018-05-14 19:33:00,Convenience Store,Fussa,,,Fussa,Convenience Store,,,,,True
tokyo_78286_temporal_spatial,78286,core,temporal_spatial,dataset_native_mixed,Which Ramen Restaurant did I visit in Hachiōji in October 2018?,2018_1453219__event_001,2352,八王子田田,2018_1453219,2018-10-16 11:23:00,Ramen Restaurant,Hachiōji,2018,10,Hachiōji,Ramen Restaurant,,,,,True
tokyo_78286_relational_after,78286,core,relational_after,dataset_native_mixed,Which Fire Station did I visit after イオンモール日の出?,2018_1453204__event_002,3105,福生消防署 熊川出張所,2018_1453204,2018-05-18 18:13:00,Fire Station,Fussa,,,,Fire Station,2018_1453204__event_001,イオンモール日の出,,,True
tokyo_79139_semantic,79139,core,semantic,dataset_native_mixed,Which Sake Bar did I visit in Hachiōji?,2018_1466953__event_003,3099,ちばチャン,2018_1466953,2017-12-19 10:27:00,Sake Bar,Hachiōji,,,Hachiōji,Sake Bar,,,,,False
tokyo_79139_temporal_spatial,79139,core,temporal_spatial,dataset_native_mixed,Which Shopping Mall did I visit in Hachiōji in November 2017?,2018_1466948__event_002,171,アクロスモール八王子みなみ野,2018_1466948,2017-11-07 09:28:00,Shopping Mall,Hachiōji,2017,11,Hachiōji,Shopping Mall,,,,,False
tokyo_79139_relational_after,79139,core,relational_after,dataset_native_mixed,Which Udon Restaurant did I visit after メディアホール?,2018_1466945__event_002,1895,丸亀製麺,2018_1466945,2017-10-31 03:11:00,Udon Restaurant,Hachiōji,,,,Udon Restaurant,2018_1466945__event_001,メディアホール,,,False
tokyo_79719_semantic,79719,core,semantic,dataset_native_mixed,Which Supermarket did I visit in Hachiōji?,2018_1475331__event_001,327,スーパーアルプス 多摩境店,2018_1475331,2017-10-05 07:58:00,Supermarket,Hachiōji,,,Hachiōji,Supermarket,,,,,True
tokyo_79719_temporal_spatial,79719,core,temporal_spatial,dataset_native_mixed,Which Train Station did I visit in Hachiōji in October 2017?,2018_1475338__event_002,25,八王子みなみ野駅 (Hachiōjiminamino Sta.),2018_1475338,2017-10-20 06:56:00,Train Station,Hachiōji,2017,10,Hachiōji,Train Station,,,,,True
tokyo_79719_relational_after,79719,core,relational_after,dataset_native_mixed,Which Trade School did I visit after マクドナルド?,2018_1475337__event_002,704,サレジオ工業高等専門学校,2018_1475337,2017-10-19 07:27:00,Trade School,Hachiōji,,,,Trade School,2018_1475337__event_001,マクドナルド,,,True
tokyo_80051_semantic,80051,core,semantic,dataset_native_mixed,Which Rest Area did I visit in Hachiōji?,2018_1480044__event_001,80,道の駅 八王子滝山,2018_1480044,2018-05-17 06:52:00,Rest Area,Hachiōji,,,Hachiōji,Rest Area,,,,,False
tokyo_80051_temporal_spatial,80051,core,temporal_spatial,dataset_native_mixed,Which Furniture / Home Store did I visit in Fussa in July 2018?,2018_1480056__event_001,193,カインズ,2018_1480056,2018-07-17 04:57:00,Furniture / Home Store,Fussa,2018,07,Fussa,Furniture / Home Store,,,,,False
tokyo_80051_relational_after,80051,core,relational_after,dataset_native_mixed,Which Gas Station did I visit after 五ノ神社?,2018_1480024__event_002,2644,昭和シェル石油 セルフ福生ナンバーワンSS,2018_1480024,2018-01-01 07:29:00,Gas Station,Fussa,,,,Gas Station,2018_1480024__event_001,五ノ神社,,,False
tokyo_80415_semantic,80415,core,semantic,dataset_native_mixed,Which Coffee Shop did I visit in Hachiōji?,2018_1485473__event_002,3517,星乃珈琲店,2018_1485473,2018-01-08 03:56:00,Coffee Shop,Hachiōji,,,Hachiōji,Coffee Shop,,,,,False
tokyo_80415_temporal_spatial,80415,core,temporal_spatial,dataset_native_mixed,Which Bus Station did I visit in Hachiōji in September 2018?,2018_1485536__event_002,668,相模原駅南口バス停,2018_1485536,2018-09-27 10:56:00,Bus Station,Hachiōji,2018,09,Hachiōji,Bus Station,,,,,False
tokyo_80415_relational_after,80415,core,relational_after,dataset_native_mixed,Which Train Station did I visit after 高尾駅 (Takao Sta.)?,2018_1485522__event_003,12,相模原駅 (Sagamihara Sta.)(JH27),2018_1485522,2018-08-13 12:40:00,Train Station,Hachiōji,,,,Train Station,2018_1485522__event_002,高尾駅 (Takao Sta.),,,False
tokyo_80480_semantic,80480,core,semantic,dataset_native_mixed,Which Furniture / Home Store did I visit in Hachiōji?,2018_1486540__event_003,1903,DCM 八王子みなみ野店,2018_1486540,2018-04-13 05:51:00,Furniture / Home Store,Hachiōji,,,Hachiōji,Furniture / Home Store,,,,,False
tokyo_80480_temporal_spatial,80480,core,temporal_spatial,dataset_native_mixed,Which Arcade did I visit in Hachiōji in June 2018?,2018_1486550__event_002,1659,アピナ 八王子みなみ野店,2018_1486550,2018-06-29 06:55:00,Arcade,Hachiōji,2018,06,Hachiōji,Arcade,,,,,False
tokyo_80480_relational_after,80480,core,relational_after,dataset_native_mixed,Which Chinese Restaurant did I visit after 麺や 樽座?,2018_1486542__event_002,831,炒家,2018_1486542,2018-04-24 10:04:00,Chinese Restaurant,Hachiōji,,,,Chinese Restaurant,2018_1486542__event_001,麺や 樽座,,,False
tokyo_86988_semantic,86988,core,semantic,dataset_native_mixed,Which Miscellaneous Shop did I visit in Hachiōji?,2018_1596327__event_005,2463,ワークマン,2018_1596327,2018-04-23 10:21:00,Miscellaneous Shop,Hachiōji,,,Hachiōji,Miscellaneous Shop,,,,,True
tokyo_86988_temporal_spatial,86988,core,temporal_spatial,dataset_native_mixed,Which Motorcycle Shop did I visit in Hachiōji in February 2018?,2018_1596300__event_003,4088,相模原2りんかん,2018_1596300,2018-02-16 05:26:00,Motorcycle Shop,Hachiōji,2018,02,Hachiōji,Motorcycle Shop,,,,,True
tokyo_86988_relational_after,86988,core,relational_after,dataset_native_mixed,Which Bike Shop did I visit after からやま?,2018_1596296__event_002,2014,ユーメディア 橋本店,2018_1596296,2018-01-29 07:34:00,Bike Shop,Hachiōji,,,,Bike Shop,2018_1596296__event_001,からやま,,,True
tokyo_87391_temporal_spatial,87391,core,temporal_spatial,dataset_native_mixed,Which Ramen Restaurant did I visit in Fussa in November 2017?,2018_1602172__event_001,1260,壱発ラーメン,2018_1602172,2017-11-01 10:19:00,Ramen Restaurant,Fussa,2017,11,Fussa,Ramen Restaurant,,,,,False
tokyo_88625_semantic,88625,core,semantic,dataset_native_mixed,Which Shopping Mall did I visit in Hachiōji?,2018_1619230__event_001,1281,アリオ橋本,2018_1619230,2018-01-03 09:56:00,Shopping Mall,Hachiōji,,,Hachiōji,Shopping Mall,,,,,False
tokyo_88625_temporal_spatial,88625,core,temporal_spatial,dataset_native_mixed,Which Train Station did I visit in Hachiōji in November 2017?,2018_1619221__event_002,2,八王子駅 (Hachiōji Sta.),2018_1619221,2017-11-26 08:58:00,Train Station,Hachiōji,2017,11,Hachiōji,Train Station,,,,,False
tokyo_88625_relational_after,88625,core,relational_after,dataset_native_mixed,Which Spa did I visit after 拝島駅 (Haijima Sta.)?,2018_1619235__event_004,3812,竜泉寺の湯 八王子みなみ野店,2018_1619235,2018-01-20 12:33:00,Spa,Hachiōji,,,,Spa,2018_1619235__event_003,拝島駅 (Haijima Sta.),,,False
tokyo_88793_semantic,88793,core,semantic,dataset_native_mixed,Which Train Station did I visit in Hachiōji?,2018_1621568__event_002,2,八王子駅 (Hachiōji Sta.),2018_1621568,2017-10-20 11:20:00,Train Station,Hachiōji,,,Hachiōji,Train Station,,,,,True
tokyo_88793_temporal_spatial,88793,core,temporal_spatial,dataset_native_mixed,Which Ramen Restaurant did I visit in Fussa in December 2017?,2018_1621591__event_002,1260,壱発ラーメン,2018_1621591,2017-12-09 10:10:00,Ramen Restaurant,Fussa,2017,12,Fussa,Ramen Restaurant,,,,,True
tokyo_88793_relational_after,88793,core,relational_after,dataset_native_mixed,Which Nightclub did I visit after 福島商店?,2018_1621573__event_002,4457,Yasu's garage,2018_1621573,2017-10-31 14:47:00,Nightclub,Fussa,,,,Nightclub,2018_1621573__event_001,福島商店,,,True
