query_id,user_id,benchmark_tier,query_type,method,query_text,target_event_id,target_venue_id,target_name,target_rank,reciprocal_rank,success_at_1,success_at_5,is_high_memory_load
tokyo_119597_relational_between,119597,stress_test,relational_between,flat,Which Train Station did I visit between 京王八王子駅 (Keiō-hachiōji Sta.) and 小川流?,2018_2023481__event_003,2,八王子駅 (Hachiōji Sta.),1,1.0000000000,True,True,False
tokyo_119597_relational_between,119597,stress_test,relational_between,vector,Which Train Station did I visit between 京王八王子駅 (Keiō-hachiōji Sta.) and 小川流?,2018_2023481__event_003,2,八王子駅 (Hachiōji Sta.),7,0.1428571429,False,False,False
tokyo_119597_relational_between,119597,stress_test,relational_between,graph,Which Train Station did I visit between 京王八王子駅 (Keiō-hachiōji Sta.) and 小川流?,2018_2023481__event_003,2,八王子駅 (Hachiōji Sta.),5,0.2000000000,False,True,False
tokyo_121554_relational_between,121554,stress_test,relational_between,flat,Which Japanese Restaurant did I visit between 浄牧院 and ドトールコーヒーショップ?,2018_2047606__event_004,2286,鮮の庄,1,1.0000000000,True,True,False
tokyo_121554_relational_between,121554,stress_test,relational_between,vector,Which Japanese Restaurant did I visit between 浄牧院 and ドトールコーヒーショップ?,2018_2047606__event_004,2286,鮮の庄,1,1.0000000000,True,True,False
tokyo_121554_relational_between,121554,stress_test,relational_between,graph,Which Japanese Restaurant did I visit between 浄牧院 and ドトールコーヒーショップ?,2018_2047606__event_004,2286,鮮の庄,1,1.0000000000,True,True,False
tokyo_126183_relational_between,126183,stress_test,relational_between,flat,Which Ramen Restaurant did I visit between 八王子駅 (Hachiōji Sta.) and アニソンDJバー グリュック?,2018_2118390__event_002,3582,家系ラーメン まるに家,1,1.0000000000,True,True,True
tokyo_126183_relational_between,126183,stress_test,relational_between,vector,Which Ramen Restaurant did I visit between 八王子駅 (Hachiōji Sta.) and アニソンDJバー グリュック?,2018_2118390__event_002,3582,家系ラーメン まるに家,1,1.0000000000,True,True,True
tokyo_126183_relational_between,126183,stress_test,relational_between,graph,Which Ramen Restaurant did I visit between 八王子駅 (Hachiōji Sta.) and アニソンDJバー グリュック?,2018_2118390__event_002,3582,家系ラーメン まるに家,1,1.0000000000,True,True,True
tokyo_127201_relational_between,127201,stress_test,relational_between,flat,Which Sporting Goods Shop did I visit between アリオ橋本 and ビュッフェパンチュール ( Buffet Peinture )?,2018_2134912__event_002,1383,スーパースポーツゼビオ,1,1.0000000000,True,True,False
tokyo_127201_relational_between,127201,stress_test,relational_between,vector,Which Sporting Goods Shop did I visit between アリオ橋本 and ビュッフェパンチュール ( Buffet Peinture )?,2018_2134912__event_002,1383,スーパースポーツゼビオ,1,1.0000000000,True,True,False
tokyo_127201_relational_between,127201,stress_test,relational_between,graph,Which Sporting Goods Shop did I visit between アリオ橋本 and ビュッフェパンチュール ( Buffet Peinture )?,2018_2134912__event_002,1383,スーパースポーツゼビオ,1,1.0000000000,True,True,False
tokyo_130084_relational_between,130084,stress_test,relational_between,flat,Which Chinese Restaurant did I visit between イーアス高尾 and アニソンDJバー グリュック?,2018_2179338__event_002,1771,日高屋,1,1.0000000000,True,True,True
tokyo_130084_relational_between,130084,stress_test,relational_between,vector,Which Chinese Restaurant did I visit between イーアス高尾 and アニソンDJバー グリュック?,2018_2179338__event_002,1771,日高屋,1,1.0000000000,True,True,True
tokyo_130084_relational_between,130084,stress_test,relational_between,graph,Which Chinese Restaurant did I visit between イーアス高尾 and アニソンDJバー グリュック?,2018_2179338__event_002,1771,日高屋,1,1.0000000000,True,True,True
tokyo_130568_relational_between,130568,stress_test,relational_between,flat,Which Rest Area did I visit between オートバックス 多摩境店 and アクロスモール八王子みなみ野?,2018_2187165__event_004,80,道の駅 八王子滝山,1,1.0000000000,True,True,False
tokyo_130568_relational_between,130568,stress_test,relational_between,vector,Which Rest Area did I visit between オートバックス 多摩境店 and アクロスモール八王子みなみ野?,2018_2187165__event_004,80,道の駅 八王子滝山,2,0.5000000000,False,True,False
tokyo_130568_relational_between,130568,stress_test,relational_between,graph,Which Rest Area did I visit between オートバックス 多摩境店 and アクロスモール八王子みなみ野?,2018_2187165__event_004,80,道の駅 八王子滝山,2,0.5000000000,False,True,False
tokyo_130777_relational_between,130777,stress_test,relational_between,flat,Which Train Station did I visit between 町田あいす工房ラッテ and けいの家 八王子みなみ野店?,2018_2190768__event_004,25,八王子みなみ野駅 (Hachiōjiminamino Sta.),1,1.0000000000,True,True,False
tokyo_130777_relational_between,130777,stress_test,relational_between,vector,Which Train Station did I visit between 町田あいす工房ラッテ and けいの家 八王子みなみ野店?,2018_2190768__event_004,25,八王子みなみ野駅 (Hachiōjiminamino Sta.),2,0.5000000000,False,True,False
tokyo_130777_relational_between,130777,stress_test,relational_between,graph,Which Train Station did I visit between 町田あいす工房ラッテ and けいの家 八王子みなみ野店?,2018_2190768__event_004,25,八王子みなみ野駅 (Hachiōjiminamino Sta.),2,0.5000000000,False,True,False
tokyo_130872_relational_between,130872,stress_test,relational_between,flat,Which Farmers Market did I visit between 橋本駅 (Hashimoto Sta.) and ファミリーマート 津久井宮が瀬店?,2018_2192442__event_002,358,鳥居原ふれあいの館,1,1.0000000000,True,True,False
tokyo_130872_relational_between,130872,stress_test,relational_between,vector,Which Farmers Market did I visit between 橋本駅 (Hashimoto Sta.) and ファミリーマート 津久井宮が瀬店?,2018_2192442__event_002,358,鳥居原ふれあいの館,3,0.3333333333,False,True,False
tokyo_130872_relational_between,130872,stress_test,relational_between,graph,Which Farmers Market did I visit between 橋本駅 (Hashimoto Sta.) and ファミリーマート 津久井宮が瀬店?,2018_2192442__event_002,358,鳥居原ふれあいの館,3,0.3333333333,False,True,False
tokyo_131525_relational_between,131525,stress_test,relational_between,flat,Which Multiplex did I visit between イオンモール日の出 and セブンイレブン 羽村街道店?,2018_2202064__event_002,89,イオンシネマ日の出,1,1.0000000000,True,True,False
tokyo_131525_relational_between,131525,stress_test,relational_between,vector,Which Multiplex did I visit between イオンモール日の出 and セブンイレブン 羽村街道店?,2018_2202064__event_002,89,イオンシネマ日の出,1,1.0000000000,True,True,False
tokyo_131525_relational_between,131525,stress_test,relational_between,graph,Which Multiplex did I visit between イオンモール日の出 and セブンイレブン 羽村街道店?,2018_2202064__event_002,89,イオンシネマ日の出,1,1.0000000000,True,True,False
tokyo_132723_relational_between,132723,stress_test,relational_between,flat,Which Bakery did I visit between 相模原北警察署 and 鉄板焼 志野?,2018_2219917__event_002,4231,一本堂 相模原橋本店,1,1.0000000000,True,True,True
tokyo_132723_relational_between,132723,stress_test,relational_between,vector,Which Bakery did I visit between 相模原北警察署 and 鉄板焼 志野?,2018_2219917__event_002,4231,一本堂 相模原橋本店,3,0.3333333333,False,True,True
tokyo_132723_relational_between,132723,stress_test,relational_between,graph,Which Bakery did I visit between 相模原北警察署 and 鉄板焼 志野?,2018_2219917__event_002,4231,一本堂 相模原橋本店,3,0.3333333333,False,True,True
tokyo_134307_relational_between,134307,stress_test,relational_between,flat,Which Casino did I visit between らあめん花月嵐 and 秋留台公園?,2018_2242051__event_002,3880,サンフラワー 瑞穂店,1,1.0000000000,True,True,False
tokyo_134307_relational_between,134307,stress_test,relational_between,vector,Which Casino did I visit between らあめん花月嵐 and 秋留台公園?,2018_2242051__event_002,3880,サンフラワー 瑞穂店,1,1.0000000000,True,True,False
tokyo_134307_relational_between,134307,stress_test,relational_between,graph,Which Casino did I visit between らあめん花月嵐 and 秋留台公園?,2018_2242051__event_002,3880,サンフラワー 瑞穂店,1,1.0000000000,True,True,False
tokyo_135393_relational_between,135393,stress_test,relational_between,flat,Which Casino did I visit between バーガーキング (Burger King) and 家系ラーメン まるに家?,2018_2257318__event_003,3756,PIA 八王子,1,1.0000000000,True,True,False
tokyo_135393_relational_between,135393,stress_test,relational_between,vector,Which Casino did I visit between バーガーキング (Burger King) and 家系ラーメン まるに家?,2018_2257318__event_003,3756,PIA 八王子,1,1.0000000000,True,True,False
tokyo_135393_relational_between,135393,stress_test,relational_between,graph,Which Casino did I visit between バーガーキング (Burger King) and 家系ラーメン まるに家?,2018_2257318__event_003,3756,PIA 八王子,1,1.0000000000,True,True,False
tokyo_138301_relational_between,138301,stress_test,relational_between,flat,Which Farmers Market did I visit between セブンイレブン 相模原大島南店 and マクドナルド?,2018_2294113__event_002,358,鳥居原ふれあいの館,1,1.0000000000,True,True,False
tokyo_138301_relational_between,138301,stress_test,relational_between,vector,Which Farmers Market did I visit between セブンイレブン 相模原大島南店 and マクドナルド?,2018_2294113__event_002,358,鳥居原ふれあいの館,1,1.0000000000,True,True,False
tokyo_138301_relational_between,138301,stress_test,relational_between,graph,Which Farmers Market did I visit between セブンイレブン 相模原大島南店 and マクドナルド?,2018_2294113__event_002,358,鳥居原ふれあいの館,1,1.0000000000,True,True,False
tokyo_139656_relational_between,139656,stress_test,relational_between,flat,Which Rest Area did I visit between ジョイフル and 南京亭?,2018_2308851__event_002,80,道の駅 八王子滝山,2,0.5000000000,False,True,True
tokyo_139656_relational_between,139656,stress_test,relational_between,vector,Which Rest Area did I visit between ジョイフル and 南京亭?,2018_2308851__event_002,80,道の駅 八王子滝山,14,0.0714285714,False,False,True
tokyo_139656_relational_between,139656,stress_test,relational_between,graph,Which Rest Area did I visit between ジョイフル and 南京亭?,2018_2308851__event_002,80,道の駅 八王子滝山,19,0.0526315789,False,False,True
tokyo_140775_relational_between,140775,stress_test,relational_between,flat,Which Train Station did I visit between 高尾山IC and イーアス高尾?,2018_2320646__event_002,35,高尾駅 (Takao Sta.),1,1.0000000000,True,True,False
tokyo_140775_relational_between,140775,stress_test,relational_between,vector,Which Train Station did I visit between 高尾山IC and イーアス高尾?,2018_2320646__event_002,35,高尾駅 (Takao Sta.),1,1.0000000000,True,True,False
tokyo_140775_relational_between,140775,stress_test,relational_between,graph,Which Train Station did I visit between 高尾山IC and イーアス高尾?,2018_2320646__event_002,35,高尾駅 (Takao Sta.),1,1.0000000000,True,True,False
tokyo_149225_relational_between,149225,stress_test,relational_between,flat,Which Arcade did I visit between 東京工科大学行き　八王子駅バスターミナル and 八王子田田?,2018_2402537__event_002,1352,シルクハット 八王子店,1,1.0000000000,True,True,False
tokyo_149225_relational_between,149225,stress_test,relational_between,vector,Which Arcade did I visit between 東京工科大学行き　八王子駅バスターミナル and 八王子田田?,2018_2402537__event_002,1352,シルクハット 八王子店,1,1.0000000000,True,True,False
tokyo_149225_relational_between,149225,stress_test,relational_between,graph,Which Arcade did I visit between 東京工科大学行き　八王子駅バスターミナル and 八王子田田?,2018_2402537__event_002,1352,シルクハット 八王子店,1,1.0000000000,True,True,False
tokyo_152722_relational_between,152722,stress_test,relational_between,flat,Which Train Station did I visit between MOVIX橋本 and 京王八王子駅 (Keiō-hachiōji Sta.)?,2018_2446524__event_004,191,京王 橋本駅 (KO45),1,1.0000000000,True,True,False
tokyo_152722_relational_between,152722,stress_test,relational_between,vector,Which Train Station did I visit between MOVIX橋本 and 京王八王子駅 (Keiō-hachiōji Sta.)?,2018_2446524__event_004,191,京王 橋本駅 (KO45),1,1.0000000000,True,True,False
tokyo_152722_relational_between,152722,stress_test,relational_between,graph,Which Train Station did I visit between MOVIX橋本 and 京王八王子駅 (Keiō-hachiōji Sta.)?,2018_2446524__event_004,191,京王 橋本駅 (KO45),1,1.0000000000,True,True,False
tokyo_156873_relational_between,156873,stress_test,relational_between,flat,Which Auto Workshop did I visit between ハイネス二宮 and 横浜家系ラーメン おか家?,2018_2498147__event_002,3960,バリーコーポレーション,3,0.3333333333,False,True,True
tokyo_156873_relational_between,156873,stress_test,relational_between,vector,Which Auto Workshop did I visit between ハイネス二宮 and 横浜家系ラーメン おか家?,2018_2498147__event_002,3960,バリーコーポレーション,1,1.0000000000,True,True,True
tokyo_156873_relational_between,156873,stress_test,relational_between,graph,Which Auto Workshop did I visit between ハイネス二宮 and 横浜家系ラーメン おか家?,2018_2498147__event_002,3960,バリーコーポレーション,1,1.0000000000,True,True,True
tokyo_167728_relational_between,167728,stress_test,relational_between,flat,Which Ice Cream Shop did I visit between 志田峠 and イーアス高尾?,2018_2604374__event_004,189,町田あいす工房ラッテ,1,1.0000000000,True,True,True
tokyo_167728_relational_between,167728,stress_test,relational_between,vector,Which Ice Cream Shop did I visit between 志田峠 and イーアス高尾?,2018_2604374__event_004,189,町田あいす工房ラッテ,1,1.0000000000,True,True,True
tokyo_167728_relational_between,167728,stress_test,relational_between,graph,Which Ice Cream Shop did I visit between 志田峠 and イーアス高尾?,2018_2604374__event_004,189,町田あいす工房ラッテ,1,1.0000000000,True,True,True
tokyo_169053_relational_between,169053,stress_test,relational_between,flat,Which Farmers Market did I visit between オギノパン 本社工場直売店 and オギノパン 本社工場直売店?,2018_2620285__event_002,358,鳥居原ふれあいの館,1,1.0000000000,True,True,False
tokyo_169053_relational_between,169053,stress_test,relational_between,vector,Which Farmers Market did I visit between オギノパン 本社工場直売店 and オギノパン 本社工場直売店?,2018_2620285__event_002,358,鳥居原ふれあいの館,1,1.0000000000,True,True,False
tokyo_169053_relational_between,169053,stress_test,relational_between,graph,Which Farmers Market did I visit between オギノパン 本社工場直売店 and オギノパン 本社工場直売店?,2018_2620285__event_002,358,鳥居原ふれあいの館,1,1.0000000000,True,True,False
tokyo_171659_relational_between,171659,stress_test,relational_between,flat,Which Grocery Store did I visit between ペットの専門店コジマ 八王子店 and 山田駅 (Yamada Sta.) (KO49)?,2018_2647186__event_002,828,スーパーアルプス 台町店,1,1.0000000000,True,True,False
tokyo_171659_relational_between,171659,stress_test,relational_between,vector,Which Grocery Store did I visit between ペットの専門店コジマ 八王子店 and 山田駅 (Yamada Sta.) (KO49)?,2018_2647186__event_002,828,スーパーアルプス 台町店,1,1.0000000000,True,True,False
tokyo_171659_relational_between,171659,stress_test,relational_between,graph,Which Grocery Store did I visit between ペットの専門店コジマ 八王子店 and 山田駅 (Yamada Sta.) (KO49)?,2018_2647186__event_002,828,スーパーアルプス 台町店,1,1.0000000000,True,True,False
tokyo_178798_relational_between,178798,stress_test,relational_between,flat,Which Train Station did I visit between 酔仙楼 and 壱発ラーメン?,2018_2707932__event_002,2,八王子駅 (Hachiōji Sta.),1,1.0000000000,True,True,False
tokyo_178798_relational_between,178798,stress_test,relational_between,vector,Which Train Station did I visit between 酔仙楼 and 壱発ラーメン?,2018_2707932__event_002,2,八王子駅 (Hachiōji Sta.),1,1.0000000000,True,True,False
tokyo_178798_relational_between,178798,stress_test,relational_between,graph,Which Train Station did I visit between 酔仙楼 and 壱発ラーメン?,2018_2707932__event_002,2,八王子駅 (Hachiōji Sta.),1,1.0000000000,True,True,False
tokyo_19379_relational_between,19379,stress_test,relational_between,flat,Which Convenience Store did I visit between 高尾山口駅 (Takaosanguchi Sta.) (KO53) and 高尾山口駅 (Takaosanguchi Sta.) (KO53)?,2018_395370__event_002,2624,サンクス 八王子高尾山口店,1,1.0000000000,True,True,True
tokyo_19379_relational_between,19379,stress_test,relational_between,vector,Which Convenience Store did I visit between 高尾山口駅 (Takaosanguchi Sta.) (KO53) and 高尾山口駅 (Takaosanguchi Sta.) (KO53)?,2018_395370__event_002,2624,サンクス 八王子高尾山口店,1,1.0000000000,True,True,True
tokyo_19379_relational_between,19379,stress_test,relational_between,graph,Which Convenience Store did I visit between 高尾山口駅 (Takaosanguchi Sta.) (KO53) and 高尾山口駅 (Takaosanguchi Sta.) (KO53)?,2018_395370__event_002,2624,サンクス 八王子高尾山口店,1,1.0000000000,True,True,True
tokyo_210254_relational_between,210254,stress_test,relational_between,flat,Which Restaurant did I visit between 株式会社エコリターン and セブンイレブン 八王子並木町店?,2018_2949696__event_003,228,ガスト,1,1.0000000000,True,True,False
tokyo_210254_relational_between,210254,stress_test,relational_between,vector,Which Restaurant did I visit between 株式会社エコリターン and セブンイレブン 八王子並木町店?,2018_2949696__event_003,228,ガスト,1,1.0000000000,True,True,False
tokyo_210254_relational_between,210254,stress_test,relational_between,graph,Which Restaurant did I visit between 株式会社エコリターン and セブンイレブン 八王子並木町店?,2018_2949696__event_003,228,ガスト,1,1.0000000000,True,True,False
tokyo_223807_relational_between,223807,stress_test,relational_between,flat,Which Shopping Plaza did I visit between 福生駅西交差点 and キングファミリー 八王子西寺方町店?,2018_3045879__event_002,3012,コピオ楢原,1,1.0000000000,True,True,False
tokyo_223807_relational_between,223807,stress_test,relational_between,vector,Which Shopping Plaza did I visit between 福生駅西交差点 and キングファミリー 八王子西寺方町店?,2018_3045879__event_002,3012,コピオ楢原,1,1.0000000000,True,True,False
tokyo_223807_relational_between,223807,stress_test,relational_between,graph,Which Shopping Plaza did I visit between 福生駅西交差点 and キングファミリー 八王子西寺方町店?,2018_3045879__event_002,3012,コピオ楢原,1,1.0000000000,True,True,False
tokyo_2309_relational_between,2309,stress_test,relational_between,flat,Which Train Station did I visit between 羽村駅 (Hamura Sta.) and ファミリーマート 昭島田中町店?,2018_50035__event_003,18,拝島駅 (Haijima Sta.),2,0.5000000000,False,True,False
tokyo_2309_relational_between,2309,stress_test,relational_between,vector,Which Train Station did I visit between 羽村駅 (Hamura Sta.) and ファミリーマート 昭島田中町店?,2018_50035__event_003,18,拝島駅 (Haijima Sta.),2,0.5000000000,False,True,False
tokyo_2309_relational_between,2309,stress_test,relational_between,graph,Which Train Station did I visit between 羽村駅 (Hamura Sta.) and ファミリーマート 昭島田中町店?,2018_50035__event_003,18,拝島駅 (Haijima Sta.),2,0.5000000000,False,True,False
tokyo_23925_relational_between,23925,stress_test,relational_between,flat,Which Bar did I visit between すたみな太郎NEXT 八王子店 and 油そば 味の天徳?,2018_485935__event_002,3152,アニソンDJバー グリュック,1,1.0000000000,True,True,False
tokyo_23925_relational_between,23925,stress_test,relational_between,vector,Which Bar did I visit between すたみな太郎NEXT 八王子店 and 油そば 味の天徳?,2018_485935__event_002,3152,アニソンDJバー グリュック,2,0.5000000000,False,True,False
tokyo_23925_relational_between,23925,stress_test,relational_between,graph,Which Bar did I visit between すたみな太郎NEXT 八王子店 and 油そば 味の天徳?,2018_485935__event_002,3152,アニソンDJバー グリュック,2,0.5000000000,False,True,False
tokyo_24664_relational_between,24664,stress_test,relational_between,flat,Which Buddhist Temple did I visit between 宗格院 and 興栄山 善龍寺?,2018_501939__event_003,146,了法寺,1,1.0000000000,True,True,True
tokyo_24664_relational_between,24664,stress_test,relational_between,vector,Which Buddhist Temple did I visit between 宗格院 and 興栄山 善龍寺?,2018_501939__event_003,146,了法寺,1,1.0000000000,True,True,True
tokyo_24664_relational_between,24664,stress_test,relational_between,graph,Which Buddhist Temple did I visit between 宗格院 and 興栄山 善龍寺?,2018_501939__event_003,146,了法寺,1,1.0000000000,True,True,True
tokyo_24765_relational_between,24765,stress_test,relational_between,flat,Which Intersection did I visit between ダイソー 武蔵村山榎店 and セブンイレブン 武蔵村山三ツ藤1丁目店?,2018_504023__event_003,2155,本町一丁目交差点,1,1.0000000000,True,True,True
tokyo_24765_relational_between,24765,stress_test,relational_between,vector,Which Intersection did I visit between ダイソー 武蔵村山榎店 and セブンイレブン 武蔵村山三ツ藤1丁目店?,2018_504023__event_003,2155,本町一丁目交差点,1,1.0000000000,True,True,True
tokyo_24765_relational_between,24765,stress_test,relational_between,graph,Which Intersection did I visit between ダイソー 武蔵村山榎店 and セブンイレブン 武蔵村山三ツ藤1丁目店?,2018_504023__event_003,2155,本町一丁目交差点,1,1.0000000000,True,True,True
tokyo_254908_relational_between,254908,stress_test,relational_between,flat,Which Coffee Shop did I visit between イオンモール日の出 and ニトリ?,2018_3245120__event_002,927,Starbucks,1,1.0000000000,True,True,False
tokyo_254908_relational_between,254908,stress_test,relational_between,vector,Which Coffee Shop did I visit between イオンモール日の出 and ニトリ?,2018_3245120__event_002,927,Starbucks,1,1.0000000000,True,True,False
tokyo_254908_relational_between,254908,stress_test,relational_between,graph,Which Coffee Shop did I visit between イオンモール日の出 and ニトリ?,2018_3245120__event_002,927,Starbucks,1,1.0000000000,True,True,False
tokyo_259163_relational_between,259163,stress_test,relational_between,flat,Which Ramen Restaurant did I visit between カインズ and 昭和シェル セルフ日の出インターSS?,2018_3271974__event_002,2093,ラーメン五ノ神,1,1.0000000000,True,True,False
tokyo_259163_relational_between,259163,stress_test,relational_between,vector,Which Ramen Restaurant did I visit between カインズ and 昭和シェル セルフ日の出インターSS?,2018_3271974__event_002,2093,ラーメン五ノ神,1,1.0000000000,True,True,False
tokyo_259163_relational_between,259163,stress_test,relational_between,graph,Which Ramen Restaurant did I visit between カインズ and 昭和シェル セルフ日の出インターSS?,2018_3271974__event_002,2093,ラーメン五ノ神,1,1.0000000000,True,True,False
tokyo_263152_relational_between,263152,stress_test,relational_between,flat,Which Police Station did I visit between 八王子駅 (Hachiōji Sta.) and びっくりドンキー?,2018_3295444__event_002,1490,八王子警察署,1,1.0000000000,True,True,False
tokyo_263152_relational_between,263152,stress_test,relational_between,vector,Which Police Station did I visit between 八王子駅 (Hachiōji Sta.) and びっくりドンキー?,2018_3295444__event_002,1490,八王子警察署,1,1.0000000000,True,True,False
tokyo_263152_relational_between,263152,stress_test,relational_between,graph,Which Police Station did I visit between 八王子駅 (Hachiōji Sta.) and びっくりドンキー?,2018_3295444__event_002,1490,八王子警察署,1,1.0000000000,True,True,False
tokyo_264627_relational_between,264627,stress_test,relational_between,flat,Which Food & Drink Shop did I visit between ドン・キホーテ and 富士森公園?,2018_3303906__event_003,1072,業務スーパー,1,1.0000000000,True,True,True
tokyo_264627_relational_between,264627,stress_test,relational_between,vector,Which Food & Drink Shop did I visit between ドン・キホーテ and 富士森公園?,2018_3303906__event_003,1072,業務スーパー,1,1.0000000000,True,True,True
tokyo_264627_relational_between,264627,stress_test,relational_between,graph,Which Food & Drink Shop did I visit between ドン・キホーテ and 富士森公園?,2018_3303906__event_003,1072,業務スーパー,1,1.0000000000,True,True,True
tokyo_267704_relational_between,267704,stress_test,relational_between,flat,Which Intersection did I visit between ENEOS セルフ楢原SS and カインズ?,2018_3322362__event_004,3678,楢原町交差点,1,1.0000000000,True,True,False
tokyo_267704_relational_between,267704,stress_test,relational_between,vector,Which Intersection did I visit between ENEOS セルフ楢原SS and カインズ?,2018_3322362__event_004,3678,楢原町交差点,1,1.0000000000,True,True,False
tokyo_267704_relational_between,267704,stress_test,relational_between,graph,Which Intersection did I visit between ENEOS セルフ楢原SS and カインズ?,2018_3322362__event_004,3678,楢原町交差点,1,1.0000000000,True,True,False
tokyo_26786_relational_between,26786,stress_test,relational_between,flat,Which Grocery Store did I visit between ローソン 相模原相原店 and マクドナルド?,2018_543210__event_002,1142,スーパーアルプス 城山店,2,0.5000000000,False,True,True
tokyo_26786_relational_between,26786,stress_test,relational_between,vector,Which Grocery Store did I visit between ローソン 相模原相原店 and マクドナルド?,2018_543210__event_002,1142,スーパーアルプス 城山店,6,0.1666666667,False,False,True
tokyo_26786_relational_between,26786,stress_test,relational_between,graph,Which Grocery Store did I visit between ローソン 相模原相原店 and マクドナルド?,2018_543210__event_002,1142,スーパーアルプス 城山店,15,0.0666666667,False,False,True
tokyo_277915_relational_between,277915,stress_test,relational_between,flat,Which Internet Cafe did I visit between はなまるうどん and シルクハット 八王子店?,2018_3383892__event_002,1353,アプレシオ 八王子駅前店,1,1.0000000000,True,True,False
tokyo_277915_relational_between,277915,stress_test,relational_between,vector,Which Internet Cafe did I visit between はなまるうどん and シルクハット 八王子店?,2018_3383892__event_002,1353,アプレシオ 八王子駅前店,1,1.0000000000,True,True,False
tokyo_277915_relational_between,277915,stress_test,relational_between,graph,Which Internet Cafe did I visit between はなまるうどん and シルクハット 八王子店?,2018_3383892__event_002,1353,アプレシオ 八王子駅前店,1,1.0000000000,True,True,False
tokyo_280210_relational_between,280210,stress_test,relational_between,flat,Which Convenience Store did I visit between (医)社団 三芳会 平三歯科医院 and ワークマン 秋川店?,2018_3396830__event_002,1139,ファミリーマート 日本文化大入口店,1,1.0000000000,True,True,True
tokyo_280210_relational_between,280210,stress_test,relational_between,vector,Which Convenience Store did I visit between (医)社団 三芳会 平三歯科医院 and ワークマン 秋川店?,2018_3396830__event_002,1139,ファミリーマート 日本文化大入口店,1,1.0000000000,True,True,True
tokyo_280210_relational_between,280210,stress_test,relational_between,graph,Which Convenience Store did I visit between (医)社団 三芳会 平三歯科医院 and ワークマン 秋川店?,2018_3396830__event_002,1139,ファミリーマート 日本文化大入口店,1,1.0000000000,True,True,True
tokyo_281448_relational_between,281448,stress_test,relational_between,flat,Which Convenience Store did I visit between アクロスモール八王子みなみ野 and らーめん れんげ?,2018_3403886__event_003,3412,ローソン 相模原橋本五丁目店,2,0.5000000000,False,True,False
tokyo_281448_relational_between,281448,stress_test,relational_between,vector,Which Convenience Store did I visit between アクロスモール八王子みなみ野 and らーめん れんげ?,2018_3403886__event_003,3412,ローソン 相模原橋本五丁目店,1,1.0000000000,True,True,False
tokyo_281448_relational_between,281448,stress_test,relational_between,graph,Which Convenience Store did I visit between アクロスモール八王子みなみ野 and らーめん れんげ?,2018_3403886__event_003,3412,ローソン 相模原橋本五丁目店,1,1.0000000000,True,True,False
tokyo_283450_relational_between,283450,stress_test,relational_between,flat,Which Convenience Store did I visit between ファミリーマート 津久井宮が瀬店 and 東福生駅 (Higashi-Fussa Sta.)?,2018_3416142__event_005,2055,セブンイレブン 八王子上野町店,1,1.0000000000,True,True,True
tokyo_283450_relational_between,283450,stress_test,relational_between,vector,Which Convenience Store did I visit between ファミリーマート 津久井宮が瀬店 and 東福生駅 (Higashi-Fussa Sta.)?,2018_3416142__event_005,2055,セブンイレブン 八王子上野町店,4,0.2500000000,False,True,True
tokyo_283450_relational_between,283450,stress_test,relational_between,graph,Which Convenience Store did I visit between ファミリーマート 津久井宮が瀬店 and 東福生駅 (Higashi-Fussa Sta.)?,2018_3416142__event_005,2055,セブンイレブン 八王子上野町店,4,0.2500000000,False,True,True
tokyo_286142_relational_between,286142,stress_test,relational_between,flat,Which Train Station did I visit between JR 高尾駅 and アドアーズ 八王子店?,2018_3433042__event_002,2,八王子駅 (Hachiōji Sta.),1,1.0000000000,True,True,False
tokyo_286142_relational_between,286142,stress_test,relational_between,vector,Which Train Station did I visit between JR 高尾駅 and アドアーズ 八王子店?,2018_3433042__event_002,2,八王子駅 (Hachiōji Sta.),1,1.0000000000,True,True,False
tokyo_286142_relational_between,286142,stress_test,relational_between,graph,Which Train Station did I visit between JR 高尾駅 and アドアーズ 八王子店?,2018_3433042__event_002,2,八王子駅 (Hachiōji Sta.),1,1.0000000000,True,True,False
tokyo_28664_relational_between,28664,stress_test,relational_between,flat,Which Bus Station did I visit between 橋本駅 (Hashimoto Sta.) and 鳥居原ふれあいの館?,2018_580041__event_004,1832,三ヶ木バスターミナル,2,0.5000000000,False,True,True
tokyo_28664_relational_between,28664,stress_test,relational_between,vector,Which Bus Station did I visit between 橋本駅 (Hashimoto Sta.) and 鳥居原ふれあいの館?,2018_580041__event_004,1832,三ヶ木バスターミナル,2,0.5000000000,False,True,True
tokyo_28664_relational_between,28664,stress_test,relational_between,graph,Which Bus Station did I visit between 橋本駅 (Hashimoto Sta.) and 鳥居原ふれあいの館?,2018_580041__event_004,1832,三ヶ木バスターミナル,2,0.5000000000,False,True,True
tokyo_28697_relational_between,28697,stress_test,relational_between,flat,Which University did I visit between 八王子駅 (Hachiōji Sta.) and 八王子田田?,2018_580896__event_002,680,工学院大学 八王子キャンパス,1,1.0000000000,True,True,False
tokyo_28697_relational_between,28697,stress_test,relational_between,vector,Which University did I visit between 八王子駅 (Hachiōji Sta.) and 八王子田田?,2018_580896__event_002,680,工学院大学 八王子キャンパス,6,0.1666666667,False,False,False
tokyo_28697_relational_between,28697,stress_test,relational_between,graph,Which University did I visit between 八王子駅 (Hachiōji Sta.) and 八王子田田?,2018_580896__event_002,680,工学院大学 八王子キャンパス,11,0.0909090909,False,False,False
